("GD_Ch28_23.dat","CA3_Ch60_50.dat")	[1,44,2179]
("GD_Ch48_02.dat","CA3_Ch46_64.dat")	[1,6,1528]
("GD_Ch36_02.dat","CA3_Ch64_43.dat")	[0,3,2187]
("GD_Ch57_10.dat","CA3_Ch57_33.dat")	[19,3585,1090]
("GD_Ch35_12.dat","CA3_Ch60_34.dat")	[5,29,9369]
("GD_Ch53_09.dat","CA3_Ch61_36.dat")	[9,316,5399]
("GD_Ch36_05.dat","CA3_Ch62_45.dat")	[0,5,2555]
("GD_Ch57_12.dat","CA3_Ch64_47.dat")	[0,14,1990]
("GD_Ch34_31.dat","CA3_Ch57_32.dat")	[3,143,4732]
("GD_Ch57_10.dat","CA3_Ch55_50.dat")	[0,3585,9]
("GD_Ch62_10.dat","CA3_Ch42_64.dat")	[8,452,2825]
("GD_Ch35_04.dat","CA3_Ch55_38.dat")	[0,4,20]
("GD_Ch43_06.dat","CA3_Ch62_47.dat")	[0,7,2138]
("GD_Ch43_06.dat","CA3_Ch62_48.dat")	[0,7,5596]
("GD_Ch62_10.dat","CA3_Ch62_47.dat")	[11,452,2138]
("GD_Ch43_05.dat","CA3_Ch45_61.dat")	[1,95,80]
("GD_Ch37_33.dat","CA3_Ch57_57.dat")	[0,14,345]
("GD_Ch43_05.dat","CA3_Ch61_44.dat")	[0,95,794]
("GD_Ch28_23.dat","CA3_Ch58_32.dat")	[1,44,9372]
("GD_Ch34_25.dat","CA3_Ch56_31.dat")	[14,1108,1502]
("GD_Ch40_32.dat","CA3_Ch60_33.dat")	[0,12,8727]
("GD_Ch55_10.dat","CA3_Ch63_40.dat")	[18,816,3182]
("GD_Ch39_35.dat","CA3_Ch61_34.dat")	[1,6,6601]
("GD_Ch34_25.dat","CA3_Ch64_33.dat")	[0,1108,13]
("GD_Ch28_13.dat","CA3_Ch59_53.dat")	[0,55,2488]
("GD_Ch33_15.dat","CA3_Ch35_64.dat")	[0,2,222]
("GD_Ch49_09.dat","CA3_Ch59_53.dat")	[0,7,2488]
("GD_Ch32_17.dat","CA3_Ch54_31.dat")	[10,1953,602]
("GD_Ch28_23.dat","CA3_Ch46_63.dat")	[0,44,291]
("GD_Ch43_06.dat","CA3_Ch60_53.dat")	[0,7,5183]
("GD_Ch34_25.dat","CA3_Ch61_46.dat")	[6,1108,1111]
("GD_Ch33_15.dat","CA3_Ch63_43.dat")	[0,2,1858]
("GD_Ch55_10.dat","CA3_Ch63_33.dat")	[3,816,526]
("GD_Ch36_05.dat","CA3_Ch51_30.dat")	[0,5,1858]
("GD_Ch53_09.dat","CA3_Ch61_42.dat")	[2,316,490]
("GD_Ch28_08.dat","CA3_Ch59_36.dat")	[0,14,743]
("GD_Ch49_09.dat","CA3_Ch64_40.dat")	[0,7,2844]
("GD_Ch62_10.dat","CA3_Ch59_53.dat")	[7,452,2488]
("GD_Ch43_05.dat","CA3_Ch60_36.dat")	[3,95,2936]
("GD_Ch31_17.dat","CA3_Ch48_63.dat")	[4,304,965]
("GD_Ch57_10.dat","CA3_Ch60_55.dat")	[116,3585,5979]
("GD_Ch49_08.dat","CA3_Ch47_63.dat")	[0,7,732]
("GD_Ch59_11.dat","CA3_Ch59_49.dat")	[0,8,372]
("GD_Ch53_09.dat","CA3_Ch59_53.dat")	[4,316,2488]
("GD_Ch28_08.dat","CA3_Ch62_41.dat")	[1,14,3027]
("GD_Ch28_08.dat","CA3_Ch61_43.dat")	[0,14,44]
("GD_Ch62_10.dat","CA3_Ch63_45.dat")	[3,452,1117]
("GD_Ch32_09.dat","CA3_Ch48_64.dat")	[0,9,686]
("GD_Ch26_24.dat","CA3_Ch64_33.dat")	[0,14,13]
("GD_Ch26_24.dat","CA3_Ch56_33.dat")	[0,14,198]
("GD_Ch34_34.dat","CA3_Ch54_51.dat")	[0,11,6]
("GD_Ch35_11.dat","CA3_Ch63_41.dat")	[0,12,5188]
("GD_Ch34_34.dat","CA3_Ch39_61.dat")	[0,11,20]
("GD_Ch34_31.dat","CA3_Ch56_58.dat")	[0,143,327]
("GD_Ch41_04.dat","CA3_Ch57_53.dat")	[0,22,388]
("GD_Ch39_35.dat","CA3_Ch63_45.dat")	[0,6,1117]
("GD_Ch50_02.dat","CA3_Ch64_38.dat")	[0,11,4727]
("GD_Ch57_10.dat","CA3_Ch61_47.dat")	[18,3585,811]
("GD_Ch57_12.dat","CA3_Ch64_33.dat")	[0,14,13]
("GD_Ch39_35.dat","CA3_Ch60_55.dat")	[0,6,5979]
("GD_Ch48_02.dat","CA3_Ch52_64.dat")	[0,6,1140]
("GD_Ch43_06.dat","CA3_Ch57_29.dat")	[0,7,72]
("GD_Ch41_04.dat","CA3_Ch58_31.dat")	[1,22,8144]
("GD_Ch50_02.dat","CA3_Ch56_52.dat")	[0,11,116]
("GD_Ch36_02.dat","CA3_Ch56_60.dat")	[0,3,100]
("GD_Ch26_24.dat","CA3_Ch59_41.dat")	[0,14,143]
("GD_Ch32_17.dat","CA3_Ch60_44.dat")	[9,1953,637]
("GD_Ch37_33.dat","CA3_Ch63_42.dat")	[0,14,3646]
("GD_Ch31_11.dat","CA3_Ch37_59.dat")	[0,39,6]
("GD_Ch36_07.dat","CA3_Ch35_64.dat")	[0,2,222]
("GD_Ch55_10.dat","CA3_Ch56_35.dat")	[0,816,60]
("GD_Ch30_18.dat","CA3_Ch57_46.dat")	[0,918,9]
("GD_Ch28_13.dat","CA3_Ch60_56.dat")	[0,55,449]
("GD_Ch42_04.dat","CA3_Ch39_61.dat")	[0,2482,20]
("GD_Ch32_32.dat","CA3_Ch38_62.dat")	[0,7,59]
("GD_Ch37_33.dat","CA3_Ch59_34.dat")	[0,14,6084]
("GD_Ch41_04.dat","CA3_Ch59_55.dat")	[0,22,2336]
("GD_Ch49_08.dat","CA3_Ch57_37.dat")	[0,7,82]
("GD_Ch59_11.dat","CA3_Ch58_51.dat")	[0,8,434]
("GD_Ch57_12.dat","CA3_Ch39_61.dat")	[0,14,20]
("GD_Ch43_06.dat","CA3_Ch64_40.dat")	[0,7,2844]
("GD_Ch26_24.dat","CA3_Ch63_33.dat")	[0,14,526]
("GD_Ch28_13.dat","CA3_Ch64_44.dat")	[0,55,725]
("GD_Ch34_34.dat","CA3_Ch58_52.dat")	[0,11,605]
("GD_Ch30_18.dat","CA3_Ch32_61.dat")	[1,918,101]
("GD_Ch37_33.dat","CA3_Ch42_64.dat")	[1,14,2825]
("GD_Ch34_34.dat","CA3_Ch43_64.dat")	[1,11,15988]
("GD_Ch43_05.dat","CA3_Ch59_51.dat")	[2,95,1819]
("GD_Ch35_11.dat","CA3_Ch55_38.dat")	[0,12,20]
("GD_Ch28_23.dat","CA3_Ch62_45.dat")	[1,44,2555]
("GD_Ch49_09.dat","CA3_Ch39_61.dat")	[0,7,20]
("GD_Ch32_09.dat","CA3_Ch56_58.dat")	[0,9,327]
("GD_Ch41_04.dat","CA3_Ch38_62.dat")	[0,22,59]
("GD_Ch48_02.dat","CA3_Ch62_32.dat")	[0,6,566]
("GD_Ch32_32.dat","CA3_Ch59_43.dat")	[0,7,173]
("GD_Ch32_09.dat","CA3_Ch61_54.dat")	[0,9,4950]
("GD_Ch34_34.dat","CA3_Ch56_58.dat")	[0,11,327]
("GD_Ch41_04.dat","CA3_Ch53_32.dat")	[0,22,94]
("GD_Ch36_07.dat","CA3_Ch57_46.dat")	[0,2,9]
("GD_Ch40_32.dat","CA3_Ch60_40.dat")	[0,12,719]
("GD_Ch41_04.dat","CA3_Ch61_36.dat")	[0,22,5399]
("GD_Ch55_10.dat","CA3_Ch35_64.dat")	[0,816,222]
("GD_Ch36_07.dat","CA3_Ch60_55.dat")	[0,2,5979]
("GD_Ch26_24.dat","CA3_Ch57_32.dat")	[0,14,4732]
("GD_Ch40_32.dat","CA3_Ch64_38.dat")	[1,12,4727]
("GD_Ch57_12.dat","CA3_Ch59_42.dat")	[0,14,119]
("GD_Ch32_21.dat","CA3_Ch56_32.dat")	[0,5,1568]
("GD_Ch62_10.dat","CA3_Ch60_50.dat")	[1,452,2179]
("GD_Ch42_04.dat","CA3_Ch59_37.dat")	[8,2482,501]
("GD_Ch28_08.dat","CA3_Ch57_38.dat")	[0,14,45]
("GD_Ch32_21.dat","CA3_Ch58_50.dat")	[0,5,285]
("GD_Ch57_10.dat","CA3_Ch60_40.dat")	[10,3585,719]
("GD_Ch34_34.dat","CA3_Ch60_43.dat")	[0,11,421]
("GD_Ch34_31.dat","CA3_Ch63_43.dat")	[0,143,1858]
("GD_Ch35_14.dat","CA3_Ch33_61.dat")	[0,6,89]
("GD_Ch30_18.dat","CA3_Ch63_47.dat")	[7,918,1264]
("GD_Ch32_09.dat","CA3_Ch63_42.dat")	[0,9,3646]
("GD_Ch50_02.dat","CA3_Ch54_31.dat")	[0,11,602]
("GD_Ch62_10.dat","CA3_Ch60_36.dat")	[11,452,2936]
("GD_Ch29_05.dat","CA3_Ch60_38.dat")	[0,2,1181]
("GD_Ch43_05.dat","CA3_Ch59_55.dat")	[1,95,2336]
("GD_Ch37_33.dat","CA3_Ch60_35.dat")	[0,14,4269]
("GD_Ch34_34.dat","CA3_Ch60_54.dat")	[0,11,6099]
("GD_Ch26_24.dat","CA3_Ch60_56.dat")	[0,14,449]
("GD_Ch31_17.dat","CA3_Ch61_43.dat")	[0,304,44]
("GD_Ch55_10.dat","CA3_Ch61_46.dat")	[7,816,1111]
("GD_Ch28_13.dat","CA3_Ch62_48.dat")	[1,55,5596]
("GD_Ch33_15.dat","CA3_Ch54_34.dat")	[0,2,3]
("GD_Ch32_21.dat","CA3_Ch61_51.dat")	[0,5,6598]
("GD_Ch30_18.dat","CA3_Ch39_61.dat")	[0,918,20]
("GD_Ch50_02.dat","CA3_Ch45_61.dat")	[0,11,80]
("GD_Ch31_17.dat","CA3_Ch52_63.dat")	[1,304,949]
("GD_Ch42_04.dat","CA3_Ch60_34.dat")	[145,2482,9369]
("GD_Ch57_10.dat","CA3_Ch62_36.dat")	[133,3585,7437]
("GD_Ch29_05.dat","CA3_Ch50_29.dat")	[0,2,890]
("GD_Ch32_17.dat","CA3_Ch60_37.dat")	[30,1953,2818]
("GD_Ch35_04.dat","CA3_Ch60_47.dat")	[0,4,544]
("GD_Ch55_10.dat","CA3_Ch61_35.dat")	[43,816,7010]
("GD_Ch34_34.dat","CA3_Ch63_46.dat")	[0,11,1859]
("GD_Ch32_09.dat","CA3_Ch63_50.dat")	[0,9,1749]
("GD_Ch32_12.dat","CA3_Ch59_32.dat")	[0,6,5474]
("GD_Ch43_05.dat","CA3_Ch57_35.dat")	[0,95,166]
("GD_Ch36_07.dat","CA3_Ch61_50.dat")	[0,2,498]
("GD_Ch32_21.dat","CA3_Ch58_31.dat")	[0,5,8144]
("GD_Ch26_24.dat","CA3_Ch58_32.dat")	[2,14,9372]
("GD_Ch55_10.dat","CA3_Ch63_44.dat")	[10,816,1502]
("GD_Ch35_12.dat","CA3_Ch63_52.dat")	[2,29,2002]
("GD_Ch32_32.dat","CA3_Ch61_34.dat")	[0,7,6601]
("GD_Ch50_02.dat","CA3_Ch60_50.dat")	[3,11,2179]
("GD_Ch36_07.dat","CA3_Ch46_64.dat")	[0,2,1528]
("GD_Ch43_05.dat","CA3_Ch57_45.dat")	[0,95,10]
("GD_Ch39_35.dat","CA3_Ch61_37.dat")	[0,6,3219]
("GD_Ch32_21.dat","CA3_Ch52_56.dat")	[0,5,4]
("GD_Ch42_04.dat","CA3_Ch56_59.dat")	[3,2482,143]
("GD_Ch35_11.dat","CA3_Ch58_36.dat")	[0,12,173]
("GD_Ch29_05.dat","CA3_Ch61_45.dat")	[0,2,1495]
("GD_Ch57_10.dat","CA3_Ch56_31.dat")	[30,3585,1502]
("GD_Ch28_13.dat","CA3_Ch57_49.dat")	[0,55,46]
("GD_Ch37_33.dat","CA3_Ch64_33.dat")	[0,14,13]
("GD_Ch28_08.dat","CA3_Ch42_61.dat")	[0,14,18]
("GD_Ch39_35.dat","CA3_Ch57_29.dat")	[0,6,72]
("GD_Ch32_21.dat","CA3_Ch46_59.dat")	[0,5,9]
("GD_Ch32_09.dat","CA3_Ch32_60.dat")	[0,9,403]
("GD_Ch57_12.dat","CA3_Ch57_38.dat")	[0,14,45]
("GD_Ch32_17.dat","CA3_Ch60_40.dat")	[9,1953,719]
("GD_Ch32_09.dat","CA3_Ch62_35.dat")	[3,9,9410]
("GD_Ch32_12.dat","CA3_Ch60_44.dat")	[0,6,637]
("GD_Ch34_25.dat","CA3_Ch43_64.dat")	[88,1108,15988]
("GD_Ch35_14.dat","CA3_Ch60_51.dat")	[0,6,1386]
("GD_Ch37_33.dat","CA3_Ch59_32.dat")	[1,14,5474]
("GD_Ch28_13.dat","CA3_Ch56_60.dat")	[0,55,100]
("GD_Ch32_21.dat","CA3_Ch57_33.dat")	[0,5,1090]
("GD_Ch36_02.dat","CA3_Ch61_46.dat")	[0,3,1111]
("GD_Ch49_09.dat","CA3_Ch63_49.dat")	[0,7,2174]
("GD_Ch34_25.dat","CA3_Ch57_46.dat")	[0,1108,9]
("GD_Ch35_12.dat","CA3_Ch63_41.dat")	[0,29,5188]
("GD_Ch43_05.dat","CA3_Ch58_58.dat")	[0,95,242]
("GD_Ch53_09.dat","CA3_Ch61_47.dat")	[0,316,811]
("GD_Ch30_18.dat","CA3_Ch64_44.dat")	[7,918,725]
("GD_Ch55_10.dat","CA3_Ch37_59.dat")	[0,816,6]
("GD_Ch31_11.dat","CA3_Ch56_60.dat")	[0,39,100]
("GD_Ch40_32.dat","CA3_Ch57_57.dat")	[0,12,345]
("GD_Ch29_05.dat","CA3_Ch60_33.dat")	[0,2,8727]
("GD_Ch59_11.dat","CA3_Ch56_31.dat")	[0,8,1502]
("GD_Ch42_04.dat","CA3_Ch58_45.dat")	[0,2482,23]
("GD_Ch57_12.dat","CA3_Ch60_35.dat")	[1,14,4269]
("GD_Ch32_12.dat","CA3_Ch60_50.dat")	[0,6,2179]
("GD_Ch57_10.dat","CA3_Ch52_64.dat")	[30,3585,1140]
("GD_Ch43_06.dat","CA3_Ch57_31.dat")	[0,7,5791]
("GD_Ch32_09.dat","CA3_Ch59_38.dat")	[0,9,294]
("GD_Ch37_33.dat","CA3_Ch64_45.dat")	[0,14,481]
("GD_Ch32_32.dat","CA3_Ch57_35.dat")	[0,7,166]
("GD_Ch35_04.dat","CA3_Ch52_30.dat")	[0,4,1336]
("GD_Ch35_04.dat","CA3_Ch58_45.dat")	[0,4,23]
("GD_Ch32_21.dat","CA3_Ch63_39.dat")	[0,5,8750]
("GD_Ch31_11.dat","CA3_Ch59_53.dat")	[0,39,2488]
("GD_Ch28_23.dat","CA3_Ch64_45.dat")	[0,44,481]
("GD_Ch48_02.dat","CA3_Ch59_48.dat")	[0,6,148]
("GD_Ch34_25.dat","CA3_Ch53_32.dat")	[0,1108,94]
("GD_Ch36_05.dat","CA3_Ch62_48.dat")	[0,5,5596]
("GD_Ch32_17.dat","CA3_Ch57_32.dat")	[43,1953,4732]
("GD_Ch34_34.dat","CA3_Ch62_35.dat")	[0,11,9410]
("GD_Ch50_02.dat","CA3_Ch62_39.dat")	[0,11,6601]
("GD_Ch37_33.dat","CA3_Ch63_43.dat")	[0,14,1858]
("GD_Ch36_05.dat","CA3_Ch56_32.dat")	[0,5,1568]
("GD_Ch32_09.dat","CA3_Ch64_44.dat")	[0,9,725]
("GD_Ch57_12.dat","CA3_Ch64_43.dat")	[0,14,2187]
("GD_Ch40_32.dat","CA3_Ch51_30.dat")	[0,12,1858]
("GD_Ch59_11.dat","CA3_Ch45_61.dat")	[0,8,80]
("GD_Ch49_08.dat","CA3_Ch51_30.dat")	[0,7,1858]
("GD_Ch32_32.dat","CA3_Ch54_59.dat")	[0,7,144]
("GD_Ch42_04.dat","CA3_Ch64_39.dat")	[30,2482,2086]
("GD_Ch43_06.dat","CA3_Ch63_44.dat")	[0,7,1502]
("GD_Ch55_10.dat","CA3_Ch60_47.dat")	[1,816,544]
("GD_Ch59_11.dat","CA3_Ch32_60.dat")	[0,8,403]
("GD_Ch48_02.dat","CA3_Ch54_59.dat")	[0,6,144]
("GD_Ch28_23.dat","CA3_Ch57_35.dat")	[0,44,166]
("GD_Ch40_32.dat","CA3_Ch60_46.dat")	[0,12,633]
("GD_Ch62_10.dat","CA3_Ch42_63.dat")	[1,452,191]
("GD_Ch37_33.dat","CA3_Ch57_30.dat")	[0,14,2799]
("GD_Ch41_04.dat","CA3_Ch59_43.dat")	[0,22,173]
("GD_Ch28_08.dat","CA3_Ch60_51.dat")	[0,14,1386]
("GD_Ch28_08.dat","CA3_Ch60_33.dat")	[0,14,8727]
("GD_Ch48_02.dat","CA3_Ch63_36.dat")	[0,6,5355]
("GD_Ch32_17.dat","CA3_Ch59_48.dat")	[1,1953,148]
("GD_Ch29_05.dat","CA3_Ch62_50.dat")	[0,2,412]
("GD_Ch49_09.dat","CA3_Ch64_42.dat")	[1,7,4170]
("GD_Ch36_02.dat","CA3_Ch62_40.dat")	[0,3,3245]
("GD_Ch36_07.dat","CA3_Ch57_32.dat")	[0,2,4732]
("GD_Ch62_10.dat","CA3_Ch61_46.dat")	[3,452,1111]
("GD_Ch53_09.dat","CA3_Ch63_39.dat")	[10,316,8750]
("GD_Ch34_31.dat","CA3_Ch62_38.dat")	[4,143,8253]
("GD_Ch39_35.dat","CA3_Ch46_63.dat")	[0,6,291]
("GD_Ch57_12.dat","CA3_Ch52_56.dat")	[0,14,4]
("GD_Ch62_10.dat","CA3_Ch58_58.dat")	[0,452,242]
("GD_Ch57_12.dat","CA3_Ch57_32.dat")	[2,14,4732]
("GD_Ch57_12.dat","CA3_Ch47_63.dat")	[0,14,732]
("GD_Ch43_06.dat","CA3_Ch59_42.dat")	[0,7,119]
("GD_Ch43_06.dat","CA3_Ch57_45.dat")	[0,7,10]
("GD_Ch57_10.dat","CA3_Ch52_56.dat")	[0,3585,4]
("GD_Ch40_32.dat","CA3_Ch58_33.dat")	[0,12,3643]
("GD_Ch36_07.dat","CA3_Ch62_42.dat")	[0,2,1801]
("GD_Ch32_12.dat","CA3_Ch63_35.dat")	[0,6,6365]
("GD_Ch35_11.dat","CA3_Ch56_58.dat")	[0,12,327]
("GD_Ch29_05.dat","CA3_Ch57_30.dat")	[0,2,2799]
("GD_Ch49_08.dat","CA3_Ch58_35.dat")	[0,7,556]
("GD_Ch40_32.dat","CA3_Ch58_45.dat")	[0,12,23]
("GD_Ch29_05.dat","CA3_Ch56_59.dat")	[0,2,143]
("GD_Ch55_10.dat","CA3_Ch63_31.dat")	[0,816,5]
("GD_Ch36_07.dat","CA3_Ch46_63.dat")	[0,2,291]
("GD_Ch31_11.dat","CA3_Ch60_53.dat")	[5,39,5183]
("GD_Ch49_09.dat","CA3_Ch44_64.dat")	[0,7,802]
("GD_Ch34_25.dat","CA3_Ch57_45.dat")	[0,1108,10]
("GD_Ch28_08.dat","CA3_Ch64_43.dat")	[0,14,2187]
("GD_Ch35_12.dat","CA3_Ch60_47.dat")	[0,29,544]
("GD_Ch43_05.dat","CA3_Ch59_43.dat")	[0,95,173]
("GD_Ch34_25.dat","CA3_Ch37_63.dat")	[0,1108,113]
("GD_Ch57_10.dat","CA3_Ch57_54.dat")	[8,3585,419]
("GD_Ch36_07.dat","CA3_Ch56_35.dat")	[0,2,60]
("GD_Ch36_07.dat","CA3_Ch60_43.dat")	[0,2,421]
("GD_Ch28_13.dat","CA3_Ch63_33.dat")	[0,55,526]
("GD_Ch32_12.dat","CA3_Ch64_42.dat")	[1,6,4170]
("GD_Ch33_15.dat","CA3_Ch56_53.dat")	[0,2,114]
("GD_Ch34_31.dat","CA3_Ch59_32.dat")	[5,143,5474]
("GD_Ch32_12.dat","CA3_Ch60_35.dat")	[0,6,4269]
("GD_Ch40_32.dat","CA3_Ch64_43.dat")	[1,12,2187]
("GD_Ch57_12.dat","CA3_Ch61_51.dat")	[0,14,6598]
("GD_Ch43_05.dat","CA3_Ch57_46.dat")	[0,95,9]
("GD_Ch59_11.dat","CA3_Ch61_47.dat")	[0,8,811]
("GD_Ch55_10.dat","CA3_Ch59_47.dat")	[0,816,173]
("GD_Ch34_31.dat","CA3_Ch62_46.dat")	[2,143,2306]
("GD_Ch48_02.dat","CA3_Ch57_35.dat")	[0,6,166]
("GD_Ch49_09.dat","CA3_Ch60_54.dat")	[0,7,6099]
("GD_Ch31_11.dat","CA3_Ch63_43.dat")	[0,39,1858]
("GD_Ch55_10.dat","CA3_Ch57_33.dat")	[4,816,1090]
("GD_Ch49_09.dat","CA3_Ch60_55.dat")	[1,7,5979]
("GD_Ch28_08.dat","CA3_Ch59_53.dat")	[0,14,2488]
("GD_Ch36_07.dat","CA3_Ch51_30.dat")	[0,2,1858]
("GD_Ch35_04.dat","CA3_Ch63_45.dat")	[0,4,1117]
("GD_Ch34_34.dat","CA3_Ch57_53.dat")	[0,11,388]
("GD_Ch49_08.dat","CA3_Ch62_37.dat")	[0,7,3462]
("GD_Ch36_05.dat","CA3_Ch59_34.dat")	[0,5,6084]
("GD_Ch36_02.dat","CA3_Ch55_50.dat")	[0,3,9]
("GD_Ch29_05.dat","CA3_Ch56_34.dat")	[0,2,57]
("GD_Ch33_15.dat","CA3_Ch58_56.dat")	[0,2,2218]
("GD_Ch30_18.dat","CA3_Ch62_44.dat")	[14,918,1963]
("GD_Ch28_08.dat","CA3_Ch64_38.dat")	[0,14,4727]
("GD_Ch49_09.dat","CA3_Ch56_33.dat")	[0,7,198]
("GD_Ch32_09.dat","CA3_Ch60_34.dat")	[0,9,9369]
("GD_Ch36_05.dat","CA3_Ch63_44.dat")	[0,5,1502]
("GD_Ch37_33.dat","CA3_Ch61_44.dat")	[0,14,794]
("GD_Ch28_23.dat","CA3_Ch52_30.dat")	[0,44,1336]
("GD_Ch62_10.dat","CA3_Ch60_43.dat")	[4,452,421]
("GD_Ch48_02.dat","CA3_Ch63_52.dat")	[0,6,2002]
("GD_Ch57_10.dat","CA3_Ch58_45.dat")	[1,3585,23]
("GD_Ch40_32.dat","CA3_Ch59_55.dat")	[0,12,2336]
("GD_Ch62_10.dat","CA3_Ch44_61.dat")	[0,452,27]
("GD_Ch32_09.dat","CA3_Ch56_60.dat")	[0,9,100]
("GD_Ch35_14.dat","CA3_Ch57_45.dat")	[0,6,10]
("GD_Ch39_35.dat","CA3_Ch62_46.dat")	[0,6,2306]
("GD_Ch32_32.dat","CA3_Ch59_49.dat")	[0,7,372]
("GD_Ch34_31.dat","CA3_Ch56_33.dat")	[0,143,198]
("GD_Ch36_07.dat","CA3_Ch58_54.dat")	[0,2,404]
("GD_Ch49_09.dat","CA3_Ch61_33.dat")	[0,7,3245]
("GD_Ch29_05.dat","CA3_Ch60_52.dat")	[0,2,2872]
("GD_Ch57_12.dat","CA3_Ch62_48.dat")	[0,14,5596]
("GD_Ch57_10.dat","CA3_Ch57_46.dat")	[0,3585,9]
("GD_Ch28_13.dat","CA3_Ch56_58.dat")	[0,55,327]
("GD_Ch53_09.dat","CA3_Ch56_59.dat")	[1,316,143]
("GD_Ch42_04.dat","CA3_Ch60_41.dat")	[16,2482,540]
("GD_Ch36_02.dat","CA3_Ch63_41.dat")	[0,3,5188]
("GD_Ch32_17.dat","CA3_Ch57_57.dat")	[3,1953,345]
("GD_Ch36_07.dat","CA3_Ch64_44.dat")	[0,2,725]
("GD_Ch28_23.dat","CA3_Ch59_55.dat")	[0,44,2336]
("GD_Ch32_12.dat","CA3_Ch64_44.dat")	[0,6,725]
("GD_Ch62_10.dat","CA3_Ch48_63.dat")	[2,452,965]
("GD_Ch62_10.dat","CA3_Ch32_60.dat")	[2,452,403]
("GD_Ch36_07.dat","CA3_Ch61_41.dat")	[0,2,1412]
("GD_Ch34_25.dat","CA3_Ch57_33.dat")	[9,1108,1090]
("GD_Ch30_18.dat","CA3_Ch60_36.dat")	[14,918,2936]
("GD_Ch50_02.dat","CA3_Ch61_54.dat")	[0,11,4950]
("GD_Ch37_33.dat","CA3_Ch61_39.dat")	[0,14,2554]
("GD_Ch36_07.dat","CA3_Ch38_63.dat")	[0,2,140]
("GD_Ch26_24.dat","CA3_Ch58_31.dat")	[1,14,8144]
("GD_Ch41_04.dat","CA3_Ch59_58.dat")	[1,22,1300]
("GD_Ch32_17.dat","CA3_Ch58_56.dat")	[22,1953,2218]
("GD_Ch49_09.dat","CA3_Ch56_53.dat")	[0,7,114]
("GD_Ch31_17.dat","CA3_Ch60_46.dat")	[1,304,633]
("GD_Ch34_31.dat","CA3_Ch60_53.dat")	[6,143,5183]
("GD_Ch49_09.dat","CA3_Ch61_34.dat")	[0,7,6601]
("GD_Ch35_14.dat","CA3_Ch59_32.dat")	[0,6,5474]
("GD_Ch43_06.dat","CA3_Ch54_31.dat")	[0,7,602]
("GD_Ch28_13.dat","CA3_Ch57_30.dat")	[0,55,2799]
("GD_Ch32_12.dat","CA3_Ch56_32.dat")	[0,6,1568]
("GD_Ch34_34.dat","CA3_Ch62_40.dat")	[1,11,3245]
("GD_Ch34_25.dat","CA3_Ch38_62.dat")	[0,1108,59]
("GD_Ch31_17.dat","CA3_Ch62_34.dat")	[18,304,10209]
("GD_Ch31_17.dat","CA3_Ch54_59.dat")	[0,304,144]
("GD_Ch28_23.dat","CA3_Ch35_64.dat")	[0,44,222]
("GD_Ch31_11.dat","CA3_Ch62_33.dat")	[1,39,2372]
("GD_Ch43_05.dat","CA3_Ch63_44.dat")	[0,95,1502]
("GD_Ch28_08.dat","CA3_Ch57_45.dat")	[0,14,10]
("GD_Ch32_12.dat","CA3_Ch50_29.dat")	[0,6,890]
("GD_Ch36_07.dat","CA3_Ch52_30.dat")	[0,2,1336]
("GD_Ch50_02.dat","CA3_Ch53_32.dat")	[0,11,94]
("GD_Ch36_02.dat","CA3_Ch37_63.dat")	[0,3,113]
("GD_Ch31_17.dat","CA3_Ch61_48.dat")	[0,304,938]
("GD_Ch48_02.dat","CA3_Ch63_40.dat")	[0,6,3182]
("GD_Ch35_14.dat","CA3_Ch58_54.dat")	[0,6,404]
("GD_Ch34_31.dat","CA3_Ch60_41.dat")	[1,143,540]
("GD_Ch26_24.dat","CA3_Ch60_50.dat")	[0,14,2179]
("GD_Ch32_12.dat","CA3_Ch64_47.dat")	[0,6,1990]
("GD_Ch33_15.dat","CA3_Ch40_64.dat")	[0,2,259]
("GD_Ch30_18.dat","CA3_Ch63_40.dat")	[18,918,3182]
("GD_Ch57_12.dat","CA3_Ch61_41.dat")	[0,14,1412]
("GD_Ch36_07.dat","CA3_Ch60_33.dat")	[1,2,8727]
("GD_Ch39_35.dat","CA3_Ch59_50.dat")	[0,6,801]
("GD_Ch59_11.dat","CA3_Ch61_50.dat")	[0,8,498]
("GD_Ch32_32.dat","CA3_Ch37_63.dat")	[0,7,113]
("GD_Ch28_13.dat","CA3_Ch50_29.dat")	[0,55,890]
("GD_Ch39_35.dat","CA3_Ch58_36.dat")	[0,6,173]
("GD_Ch35_12.dat","CA3_Ch58_31.dat")	[3,29,8144]
("GD_Ch28_08.dat","CA3_Ch58_36.dat")	[0,14,173]
("GD_Ch50_02.dat","CA3_Ch51_30.dat")	[0,11,1858]
("GD_Ch32_09.dat","CA3_Ch35_64.dat")	[0,9,222]
("GD_Ch26_24.dat","CA3_Ch59_45.dat")	[0,14,89]
("GD_Ch32_21.dat","CA3_Ch60_37.dat")	[0,5,2818]
("GD_Ch34_31.dat","CA3_Ch64_39.dat")	[2,143,2086]
("GD_Ch31_17.dat","CA3_Ch59_53.dat")	[3,304,2488]
("GD_Ch28_13.dat","CA3_Ch60_53.dat")	[1,55,5183]
("GD_Ch59_11.dat","CA3_Ch62_44.dat")	[0,8,1963]
("GD_Ch28_13.dat","CA3_Ch55_50.dat")	[0,55,9]
